Date,Close
2004-12-10,188.93719482421875
2004-12-13,185.40562438964844
2004-12-14,185.40562438964844
2004-12-15,180.1083984375
2004-12-16,188.93719482421875
2004-12-17,199.53179931640625
2004-12-20,201.29754638671875
2004-12-21,203.06336975097656
2004-12-22,204.8291473388672
2004-12-23,206.5948944091797
2004-12-24,206.5948944091797
2004-12-27,210.12643432617188
2004-12-28,213.65792846679688
2004-12-29,210.12643432617188
2004-12-30,210.12643432617188
2004-12-31,210.12643432617188
2005-01-03,208.36062622070312
2005-01-04,211.8922271728516
2005-01-05,217.18948364257807
2005-01-06,217.18948364257807
2005-01-07,208.36062622070312
2005-01-10,199.53179931640625
2005-01-11,199.53179931640625
2005-01-12,196.0002593994141
2005-01-13,197.7660675048828
2005-01-14,199.53179931640625
2005-01-17,203.06336975097656
2005-01-18,201.29754638671875
2005-01-19,201.29754638671875
2005-01-20,203.06336975097656
2005-01-24,203.06336975097656
2005-01-25,201.29754638671875
2005-01-26,206.5948944091797
2005-01-27,208.36062622070312
2005-01-28,206.5948944091797
2005-01-31,203.06336975097656
2005-02-01,206.5948944091797
2005-02-02,206.5948944091797
2005-02-03,210.12643432617188
2005-02-04,211.8922271728516
2005-02-07,211.8922271728516
2005-02-08,211.8922271728516
2005-02-11,211.8922271728516
2005-02-14,211.8922271728516
2005-02-15,217.18948364257807
2005-02-16,222.48675537109372
2005-02-17,234.84719848632807
2005-02-18,234.84719848632807
2005-02-21,233.08143615722656
2005-02-22,233.08143615722656
2005-02-23,233.08143615722656
2005-02-24,236.6129302978516
2005-02-25,233.08143615722656
2005-02-28,231.31558227539065
2005-03-01,231.31558227539065
2005-03-02,226.0183258056641
2005-03-03,234.84719848632807
2005-03-04,236.6129302978516
2005-03-07,241.91026306152344
2005-03-08,243.67596435546875
2005-03-09,236.6129302978516
2005-03-10,234.84719848632807
2005-03-14,236.6129302978516
2005-03-15,252.5048370361328
2005-03-16,266.63104248046875
2005-03-17,261.3336181640625
2005-03-18,261.3336181640625
2005-03-21,270.1625671386719
2005-03-22,266.63104248046875
2005-03-23,266.63104248046875
2005-03-24,254.2705993652344
2005-03-28,240.14447021484372
2005-03-29,238.3787384033203
2005-03-30,234.84719848632807
2005-03-31,240.14447021484372
2005-04-01,240.14447021484372
2005-04-04,243.67596435546875
2005-04-05,241.91026306152344
2005-04-06,243.67596435546875
2005-04-07,241.91026306152344
2005-04-08,241.91026306152344
2005-04-11,240.14447021484372
2005-04-12,240.14447021484372
2005-04-13,238.3787384033203
2005-04-14,238.3787384033203
2005-04-15,240.14447021484372
2005-04-18,234.84719848632807
2005-04-19,231.31558227539065
2005-04-20,240.14447021484372
2005-04-21,234.84719848632807
2005-04-25,222.48675537109372
2005-04-26,226.0183258056641
2005-04-27,224.25254821777344
2005-04-28,220.72100830078125
2005-04-29,217.18948364257807
2005-05-02,218.955322265625
2005-05-03,220.72100830078125
2005-05-04,227.78411865234372
2005-05-06,231.31558227539065
2005-05-09,229.54981994628903
2005-05-10,229.54981994628903
2005-05-11,229.54981994628903
2005-05-12,229.54981994628903
2005-05-13,231.31558227539065
2005-05-16,227.78411865234372
2005-05-17,233.08143615722656
2005-05-18,231.31558227539065
2005-05-19,233.08143615722656
2005-05-20,231.31558227539065
2005-05-23,231.31558227539065
2005-05-25,231.31558227539065
2005-05-26,233.08143615722656
2005-05-27,231.31558227539065
2005-05-30,236.6129302978516
2005-05-31,245.4418029785156
2005-06-01,243.67596435546875
2005-06-02,250.7390289306641
2005-06-03,252.5048370361328
2005-06-06,248.9732818603516
2005-06-07,247.20762634277344
2005-06-08,247.20762634277344
2005-06-09,248.9732818603516
2005-06-10,247.20762634277344
2005-06-13,247.20762634277344
2005-06-14,250.7390289306641
2005-06-15,254.2705993652344
2005-06-16,254.2705993652344
2005-06-17,259.56787109375
2005-06-20,257.8021850585937
2005-06-21,257.8021850585937
2005-06-22,257.8021850585937
2005-06-23,254.2705993652344
2005-06-24,256.0363464355469
2005-06-27,250.7390289306641
2005-06-28,250.7390289306641
2005-06-29,250.7390289306641
2005-06-30,254.2705993652344
2005-07-01,257.8021850585937
2005-07-04,252.5048370361328
2005-07-05,248.9732818603516
2005-07-06,248.9732818603516
2005-07-07,245.4418029785156
2005-07-08,248.9732818603516
2005-07-11,248.9732818603516
2005-07-12,247.20762634277344
2005-07-13,247.20762634277344
2005-07-14,248.9732818603516
2005-07-15,248.9732818603516
2005-07-18,250.7390289306641
2005-07-19,250.7390289306641
2005-07-20,258.3262634277344
2005-07-21,258.3262634277344
2005-07-22,252.90689086914065
2005-07-25,256.5198059082031
2005-07-26,261.9391784667969
2005-07-27,260.1327209472656
2005-07-28,261.9391784667969
2005-07-29,263.7457275390625
2005-08-01,261.9391784667969
2005-08-02,269.1651611328125
2005-08-03,272.7782287597656
2005-08-04,270.9716186523437
2005-08-05,265.5521545410156
2005-08-08,261.9391784667969
2005-08-09,256.5198059082031
2005-08-10,260.1327209472656
2005-08-11,258.3262634277344
2005-08-12,252.90689086914065
2005-08-15,247.4874267578125
2005-08-16,249.2938995361328
2005-08-18,249.2938995361328
2005-08-19,240.26150512695312
2005-08-22,238.45509338378903
2005-08-23,238.45509338378903
2005-08-24,240.26150512695312
2005-08-25,249.2938995361328
2005-08-26,245.6809234619141
2005-08-29,238.45509338378903
2005-08-30,243.87448120117188
2005-08-31,247.4874267578125
2005-09-01,251.10040283203125
2005-09-05,243.87448120117188
2005-09-06,245.6809234619141
2005-09-07,249.2938995361328
2005-09-08,251.10040283203125
2005-09-09,258.3262634277344
2005-09-12,261.9391784667969
2005-09-13,254.7133331298828
2005-09-14,245.6809234619141
2005-09-15,245.6809234619141
2005-09-16,247.4874267578125
2005-09-19,249.2938995361328
2005-09-20,251.10040283203125
2005-09-21,251.10040283203125
2005-09-22,247.4874267578125
2005-09-23,243.87448120117188
2005-09-26,247.4874267578125
2005-09-27,245.6809234619141
2005-09-28,240.26150512695312
2005-09-29,245.6809234619141
2005-09-30,249.2938995361328
2005-10-03,249.2938995361328
2005-10-04,260.1327209472656
2005-10-05,254.7133331298828
2005-10-06,254.7133331298828
2005-10-07,251.0484161376953
2005-10-10,254.7133331298828
2005-10-11,251.0484161376953
2005-10-12,249.2158966064453
2005-10-13,247.38345336914065
2005-10-14,247.38345336914065
2005-10-17,245.55096435546875
2005-10-18,245.55096435546875
2005-10-19,240.05364990234372
2005-10-20,241.88604736328125
2005-10-21,243.71849060058597
2005-10-24,243.71849060058597
2005-10-25,245.55096435546875
2005-10-26,243.71849060058597
2005-10-27,243.71849060058597
2005-10-28,236.3887176513672
2005-10-31,236.3887176513672
2005-11-01,229.0587921142578
2005-11-07,229.0587921142578
2005-11-08,229.0587921142578
2005-11-09,223.56141662597656
2005-11-10,219.8964080810547
2005-11-11,219.8964080810547
2005-11-14,221.7288818359375
2005-11-15,227.2263641357422
2005-11-16,234.55615234375
2005-11-17,234.55615234375
2005-11-18,232.7236785888672
2005-11-21,230.89122009277344
2005-11-22,232.7236785888672
2005-11-23,236.3887176513672
2005-11-24,241.88604736328125
2005-11-25,241.88604736328125
2005-11-28,241.88604736328125
2005-11-29,241.88604736328125
2005-11-30,241.88604736328125
2005-12-01,241.88604736328125
2005-12-02,245.55096435546875
2005-12-05,245.55096435546875
2005-12-06,249.2158966064453
2005-12-07,256.5458984375
2005-12-08,258.3783264160156
2005-12-09,252.8809051513672
2005-12-12,252.8809051513672
2005-12-13,256.5458984375
2005-12-14,249.2158966064453
2005-12-15,249.2158966064453
2005-12-16,249.2158966064453
2005-12-19,249.2158966064453
2005-12-20,249.2158966064453
2005-12-21,245.55096435546875
2005-12-22,249.2158966064453
2005-12-23,247.38345336914065
2005-12-26,247.38345336914065
2005-12-27,245.55096435546875
2005-12-28,247.38345336914065
2005-12-29,249.2158966064453
2005-12-30,249.2158966064453
2006-01-02,249.2158966064453
2006-01-03,254.7133331298828
2006-01-04,269.3731384277344
2006-01-05,263.8756103515625
2006-01-06,263.8756103515625
2006-01-09,267.54071044921875
2006-01-10,267.54071044921875
2006-01-11,265.7081298828125
2006-01-12,263.8756103515625
2006-01-13,263.8756103515625
2006-01-16,263.8756103515625
2006-01-17,262.0432434082031
2006-01-18,256.5458984375
2006-01-19,265.7081298828125
2006-01-20,265.7081298828125
2006-01-23,262.0432434082031
2006-01-24,262.0432434082031
2006-01-25,265.7081298828125
2006-01-26,263.8756103515625
2006-01-27,267.54071044921875
2006-01-30,265.7081298828125
2006-01-31,265.7081298828125
2006-02-01,269.3731384277344
2006-02-02,267.54071044921875
2006-02-03,271.20556640625
2006-02-06,271.20556640625
2006-02-07,273.0380554199219
2006-02-08,267.54071044921875
2006-02-09,267.54071044921875
2006-02-10,267.54071044921875
2006-02-13,265.7081298828125
2006-02-14,265.7081298828125
2006-02-15,263.8756103515625
2006-02-16,265.7081298828125
2006-02-17,265.7081298828125
2006-02-20,263.8756103515625
2006-02-21,260.2107238769531
2006-02-22,256.5458984375
2006-02-23,254.7133331298828
2006-02-24,254.7133331298828
2006-02-27,260.2107238769531
2006-02-28,263.8756103515625
2006-03-01,267.54071044921875
2006-03-02,274.8705139160156
2006-03-03,276.7029724121094
2006-03-06,273.0380554199219
2006-03-07,267.54071044921875
2006-03-08,263.8756103515625
2006-03-09,267.54071044921875
2006-03-10,280.36798095703125
2006-03-13,273.0380554199219
2006-03-14,271.20556640625
2006-03-15,269.3731384277344
2006-03-16,278.5354309082031
2006-03-17,295.0276794433594
2006-03-20,306.0225830078125
2006-03-21,302.3575439453125
2006-03-22,289.5302429199219
2006-03-23,287.69775390625
2006-03-24,287.69775390625
2006-03-27,293.1953125
2006-03-28,302.3575439453125
2006-03-29,306.0225830078125
2006-03-30,306.0225830078125
2006-03-31,306.0225830078125
2006-04-03,306.0225830078125
2006-04-04,306.0225830078125
2006-04-05,322.5148010253906
2006-04-06,329.8446044921875
2006-04-07,333.5095520019531
2006-04-10,333.5095520019531
2006-04-11,320.6822509765625
2006-04-12,311.5198669433594
2006-04-13,317.017333984375
2006-04-14,317.017333984375
2006-04-17,318.84979248046875
2006-04-18,331.6771240234375
2006-04-19,351.83428955078125
2006-04-20,353.66680908203125
2006-04-21,346.3368530273437
2006-04-24,337.1744689941406
2006-04-25,331.6771240234375
2006-04-26,335.34197998046875
2006-04-27,329.8446044921875
2006-04-28,320.6822509765625
2006-05-01,322.5148010253906
2006-05-02,322.5148010253906
2006-05-03,324.3472595214844
2006-05-04,317.017333984375
2006-05-05,318.84979248046875
2006-05-08,324.3472595214844
2006-05-09,329.8446044921875
2006-05-10,333.5095520019531
2006-05-11,342.6719055175781
2006-05-12,329.8446044921875
2006-05-15,313.3524475097656
2006-05-16,315.184814453125
2006-05-17,322.5148010253906
2006-05-18,313.3524475097656
2006-05-19,306.0225830078125
2006-05-22,295.0276794433594
2006-05-23,298.692626953125
2006-05-24,300.5250549316406
2006-05-25,300.5250549316406
2006-05-26,300.5250549316406
2006-05-29,296.8601989746094
2006-05-30,307.8549499511719
2006-05-31,300.5250549316406
2006-06-01,296.8601989746094
2006-06-02,298.692626953125
2006-06-05,304.1900939941406
2006-06-06,300.5250549316406
2006-06-07,303.5228576660156
2006-06-08,290.4077453613281
2006-06-09,297.9020690917969
2006-06-12,292.28125
2006-06-13,286.6605224609375
2006-06-14,290.4077453613281
2006-06-15,290.4077453613281
2006-06-16,312.89093017578125
2006-06-19,307.27008056640625
2006-06-20,305.396484375
2006-06-21,303.5228576660156
2006-06-22,307.27008056640625
2006-06-23,305.396484375
2006-06-26,299.775634765625
2006-06-27,301.6492614746094
2006-06-28,296.0284423828125
2006-06-29,299.775634765625
2006-06-30,307.27008056640625
2006-07-03,320.3852844238281
2006-07-04,322.2587585449219
2006-07-05,320.3852844238281
2006-07-06,318.5116882324219
2006-07-07,329.7532653808594
2006-07-10,326.0060119628906
2006-07-11,326.0060119628906
2006-07-12,324.1324768066406
2006-07-13,320.3852844238281
2006-07-14,309.1436462402344
2006-07-17,297.9020690917969
2006-07-18,294.15484619140625
2006-07-19,294.15484619140625
2006-07-20,297.9020690917969
2006-07-21,301.6492614746094
2006-07-24,296.0284423828125
2006-07-25,296.0284423828125
2006-07-26,292.28125
2006-07-27,303.5228576660156
2006-07-28,301.6492614746094
2006-07-31,312.89093017578125
2006-08-01,320.3852844238281
2006-08-02,324.1324768066406
2006-08-03,314.76446533203125
2006-08-04,314.76446533203125
2006-08-07,312.89093017578125
2006-08-08,309.1436462402344
2006-08-09,314.76446533203125
2006-08-10,307.27008056640625
2006-08-11,307.27008056640625
2006-08-14,314.76446533203125
2006-08-15,318.5116882324219
2006-08-16,322.2587585449219
2006-08-17,322.2587585449219
2006-08-18,322.2587585449219
2006-08-21,322.2587585449219
2006-08-22,327.879638671875
2006-08-23,326.0060119628906
2006-08-24,329.7532653808594
2006-08-25,331.6268615722656
2006-08-28,335.3739624023437
2006-08-29,335.3739624023437
2006-08-30,337.24755859375
2006-08-31,340.9948425292969
2006-09-01,339.1212463378906
2006-09-04,344.7419738769531
2006-09-05,342.86846923828125
2006-09-06,337.24755859375
2006-09-07,333.5005187988281
2006-09-08,335.3739624023437
2006-09-11,335.3739624023437
2006-09-12,333.5005187988281
2006-09-13,337.24755859375
2006-09-14,340.9948425292969
2006-09-15,340.9948425292969
2006-09-18,344.7419738769531
2006-09-19,346.6156921386719
2006-09-20,344.7419738769531
2006-09-21,350.3628234863281
2006-09-22,363.4779357910156
2006-09-25,369.0988159179688
2006-09-26,359.73077392578125
2006-09-27,361.6043701171875
2006-09-28,361.6043701171875
2006-09-29,361.6043701171875
2006-10-02,355.98358154296875
2006-10-03,355.98358154296875
2006-10-04,354.1100769042969
2006-10-05,354.1100769042969
2006-10-06,354.1100769042969
2006-10-09,348.4892272949219
2006-10-10,350.3628234863281
2006-10-11,350.7420349121094
2006-10-12,346.95025634765625
2006-10-13,354.5337829589844
2006-10-16,356.4297180175781
2006-10-17,364.0132446289063
2006-10-18,365.9092712402344
2006-10-19,365.9092712402344
2006-10-20,358.3256530761719
2006-10-23,358.3256530761719
2006-10-24,358.3256530761719
2006-10-25,358.3256530761719
2006-10-26,358.3256530761719
2006-10-27,358.3256530761719
2006-10-30,352.63787841796875
2006-10-31,352.63787841796875
2006-11-01,356.4297180175781
2006-11-02,360.221435546875
2006-11-03,358.3256530761719
2006-11-06,364.0132446289063
2006-11-07,367.8050842285156
2006-11-08,365.9092712402344
2006-11-09,379.1805114746094
2006-11-10,382.9722595214844
2006-11-13,364.0132446289063
2006-11-14,377.2845764160156
2006-11-15,379.1805114746094
2006-11-16,379.1805114746094
2006-11-17,379.1805114746094
2006-11-20,386.7640686035156
2006-11-21,390.5559692382813
2006-11-22,390.5559692382813
2006-11-23,394.3477478027344
2006-11-24,413.3067932128906
2006-11-27,413.3067932128906
2006-11-28,390.5559692382813
2006-11-29,398.1395263671875
2006-11-30,401.9313659667969
2006-12-01,409.5149841308594
2006-12-04,401.9313659667969
2006-12-05,405.7231750488281
2006-12-06,401.9313659667969
2006-12-07,394.3477478027344
2006-12-08,390.5559692382813
2006-12-11,386.7640686035156
2006-12-12,386.7640686035156
2006-12-13,394.3477478027344
2006-12-14,394.3477478027344
2006-12-15,394.3477478027344
2006-12-18,390.5559692382813
2006-12-19,379.1805114746094
2006-12-20,386.7640686035156
2006-12-21,390.5559692382813
2006-12-22,390.5559692382813
2006-12-26,386.7640686035156
2006-12-27,390.5559692382813
2006-12-28,394.3477478027344
2006-12-29,394.3477478027344
2007-01-02,398.1395263671875
2007-01-03,390.5559692382813
2007-01-04,394.3477478027344
2007-01-05,394.3477478027344
2007-01-08,398.1395263671875
2007-01-09,394.3477478027344
2007-01-10,371.596923828125
2007-01-11,365.9092712402344
2007-01-12,364.0132446289063
2007-01-15,379.1805114746094
2007-01-16,386.7640686035156
2007-01-17,382.9722595214844
2007-01-18,394.3477478027344
2007-01-19,398.1395263671875
2007-01-22,409.5149841308594
2007-01-23,401.9313659667969
2007-01-24,401.9313659667969
2007-01-25,394.3477478027344
2007-01-26,390.5559692382813
2007-01-29,382.9722595214844
2007-01-30,390.5559692382813
2007-01-31,386.7640686035156
2007-02-01,398.1395263671875
2007-02-02,413.3067932128906
2007-02-05,401.9313659667969
2007-02-06,390.5559692382813
2007-02-07,394.3477478027344
2007-02-08,382.9722595214844
2007-02-09,379.1805114746094
2007-02-12,379.1805114746094
2007-02-13,379.1805114746094
2007-02-14,382.9722595214844
2007-02-15,394.3477478027344
2007-02-16,398.1395263671875
2007-02-19,394.3477478027344
2007-02-20,394.3477478027344
2007-02-21,398.1395263671875
2007-02-22,390.5559692382813
2007-02-23,382.9722595214844
2007-02-26,375.3887939453125
2007-02-27,375.3887939453125
2007-02-28,373.4928588867188
2007-03-01,375.3887939453125
2007-03-02,367.8050842285156
2007-03-05,364.0132446289063
2007-03-06,373.4928588867188
2007-03-07,373.4928588867188
2007-03-08,377.2845764160156
2007-03-09,375.3887939453125
2007-03-12,386.7640686035156
2007-03-13,398.1395263671875
2007-03-14,386.7640686035156
2007-03-15,382.9722595214844
2007-03-16,379.1805114746094
2007-03-20,379.1805114746094
2007-03-21,382.9722595214844
2007-03-22,394.3477478027344
2007-03-23,390.5559692382813
2007-03-26,390.5559692382813
2007-03-27,390.5559692382813
2007-03-28,390.5559692382813
2007-03-29,386.7640686035156
2007-03-30,386.7640686035156
2007-04-02,398.1395263671875
2007-04-03,413.3067932128906
2007-04-04,413.3067932128906
2007-04-05,401.9313659667969
2007-04-09,405.7231750488281
2007-04-10,409.5149841308594
2007-04-11,405.7231750488281
2007-04-12,405.7231750488281
2007-04-13,401.9313659667969
2007-04-16,401.9313659667969
2007-04-17,405.7231750488281
2007-04-18,398.1395263671875
2007-04-19,390.5559692382813
2007-04-20,405.7231750488281
2007-04-23,405.7231750488281
2007-04-24,405.7231750488281
2007-04-25,409.5149841308594
2007-04-26,405.7231750488281
2007-04-27,413.3067932128906
2007-04-30,401.9313659667969
2007-05-01,401.9313659667969
2007-05-02,401.9313659667969
2007-05-03,401.9313659667969
2007-05-04,409.5149841308594
2007-05-07,413.3067932128906
2007-05-08,409.5149841308594
2007-05-09,413.3067932128906
2007-05-10,409.5149841308594
2007-05-11,398.1395263671875
2007-05-14,413.3067932128906
2007-05-15,413.3067932128906
2007-05-16,420.8902893066406
2007-05-21,417.0986022949219
2007-05-22,417.0986022949219
2007-05-23,420.8902893066406
2007-05-24,417.0986022949219
2007-05-25,405.7231750488281
2007-05-28,417.0986022949219
2007-05-29,405.7231750488281
2007-05-30,401.9313659667969
2007-05-31,398.1395263671875
2007-06-04,401.9313659667969
2007-06-05,409.5149841308594
2007-06-06,409.5149841308594
2007-06-07,417.0986022949219
2007-06-08,409.5149841308594
2007-06-11,410.67724609375
2007-06-12,414.5515747070313
2007-06-13,414.5515747070313
2007-06-14,414.5515747070313
2007-06-15,414.5515747070313
2007-06-18,418.4259338378906
2007-06-19,414.5515747070313
2007-06-20,414.5515747070313
2007-06-21,414.5515747070313
2007-06-22,414.5515747070313
2007-06-25,414.5515747070313
2007-06-26,414.5515747070313
2007-06-27,414.5515747070313
2007-06-28,410.67724609375
2007-06-29,422.3002014160156
2007-07-02,426.1744384765625
2007-07-03,449.4203796386719
2007-07-04,445.5460510253906
2007-07-05,445.5460510253906
2007-07-06,441.6718444824219
2007-07-09,453.2947387695313
2007-07-10,457.1689453125
2007-07-11,453.2947387695313
2007-07-12,449.4203796386719
2007-07-13,453.2947387695313
2007-07-16,445.5460510253906
2007-07-17,457.1689453125
2007-07-18,457.1689453125
2007-07-19,461.0433349609375
2007-07-20,480.4149169921875
2007-07-23,484.2893371582031
2007-07-24,488.1634826660156
2007-07-25,495.9120788574219
2007-07-26,480.4149169921875
2007-07-27,476.5405578613281
2007-07-30,472.6663513183594
2007-07-31,488.1634826660156
2007-08-01,464.9176330566406
2007-08-02,472.6663513183594
2007-08-03,476.5405578613281
2007-08-06,495.9120788574219
2007-08-07,453.2947387695313
2007-08-08,476.5405578613281
2007-08-09,476.5405578613281
2007-08-10,464.9176330566406
2007-08-13,468.7919921875
2007-08-14,461.0433349609375
2007-08-15,430.0487976074219
2007-08-16,422.3002014160156
2007-08-20,433.923095703125
2007-08-21,430.0487976074219
2007-08-22,445.5460510253906
2007-08-23,457.1689453125
2007-08-24,464.9176330566406
2007-08-27,464.9176330566406
2007-08-28,468.7919921875
2007-08-29,453.2947387695313
2007-08-30,457.1689453125
2007-08-31,464.9176330566406
2007-09-03,468.7919921875
2007-09-04,468.7919921875
2007-09-05,472.6663513183594
2007-09-06,468.7919921875
2007-09-07,468.7919921875
2007-09-10,457.1689453125
2007-09-11,453.2947387695313
2007-09-12,453.2947387695313
2007-09-13,461.0433349609375
2007-09-14,464.9176330566406
2007-09-17,461.0433349609375
2007-09-18,461.0433349609375
2007-09-19,476.5405578613281
2007-09-20,476.5405578613281
2007-09-21,488.1634826660156
2007-09-24,495.9120788574219
2007-09-25,492.0380554199219
2007-09-26,495.9120788574219
2007-09-27,495.9120788574219
2007-09-28,476.5405578613281
2007-10-01,488.1634826660156
2007-10-02,499.78662109375
2007-10-03,499.78662109375
2007-10-04,523.0322265625
2007-10-05,530.7811279296875
2007-10-08,534.6552734375
2007-10-09,530.7811279296875
2007-10-10,557.9012451171875
2007-10-11,561.7755737304688
2007-10-17,561.7755737304688
2007-10-18,550.15234375
2007-10-19,534.6552734375
2007-10-22,511.4095153808594
2007-10-23,530.7811279296875
2007-10-24,519.1578979492188
2007-10-25,542.4039916992188
2007-10-26,550.15234375
2007-10-29,557.9012451171875
2007-10-30,565.64990234375
2007-10-31,565.64990234375
2007-11-01,577.2726440429688
2007-11-02,565.64990234375
2007-11-05,554.02685546875
2007-11-06,561.7755737304688
2007-11-07,561.7755737304688
2007-11-08,542.4039916992188
2007-11-09,542.4039916992188
2007-11-12,526.90673828125
2007-11-13,542.4039916992188
2007-11-14,557.9012451171875
2007-11-15,550.15234375
2007-11-16,538.529541015625
2007-11-19,550.15234375
2007-11-20,534.6552734375
2007-11-21,523.0322265625
2007-11-22,542.4039916992188
2007-11-23,526.90673828125
2007-11-26,538.529541015625
2007-11-27,526.90673828125
2007-11-28,538.529541015625
2007-11-29,554.02685546875
2007-11-30,554.4171752929688
2007-12-03,566.1304321289062
2007-12-04,566.1304321289062
2007-12-05,566.1304321289062
2007-12-06,581.747802734375
2007-12-07,585.6521606445312
2007-12-10,593.4608154296875
2007-12-11,593.4608154296875
2007-12-12,577.8433837890625
2007-12-13,581.747802734375
2007-12-14,577.8433837890625
2007-12-17,562.2260131835938
2007-12-18,546.6087646484375
2007-12-19,554.4171752929688
2007-12-26,573.9390258789062
2007-12-27,581.747802734375
2007-12-28,570.0348510742188
2007-12-31,570.0348510742188
2008-01-02,566.1304321289062
2008-01-03,554.4171752929688
2008-01-04,562.2260131835938
2008-01-07,554.4171752929688
2008-01-08,550.512939453125
2008-01-09,566.1304321289062
2008-01-14,562.2260131835938
2008-01-15,554.4171752929688
2008-01-16,538.7998657226562
2008-01-17,538.7998657226562
2008-01-18,538.7998657226562
2008-01-21,515.3739624023438
2008-01-22,491.9476318359375
2008-01-23,519.2781982421875
2008-01-24,538.7998657226562
2008-01-25,562.2260131835938
2008-01-28,562.2260131835938
2008-01-29,558.3216552734375
2008-01-30,550.512939453125
2008-01-31,554.4171752929688
2008-02-01,554.4171752929688
2008-02-04,562.2260131835938
2008-02-05,558.3216552734375
2008-02-06,550.512939453125
2008-02-11,534.8958129882812
2008-02-12,515.3739624023438
2008-02-13,511.469482421875
2008-02-14,534.8958129882812
2008-02-15,538.7998657226562
2008-02-18,554.4171752929688
2008-02-19,558.3216552734375
2008-02-20,562.2260131835938
2008-02-21,570.0348510742188
2008-02-22,562.2260131835938
2008-02-25,573.9390258789062
2008-02-26,570.0348510742188
2008-02-27,558.3216552734375
